上架日期	商品名称	商品id	商品售价	推广链接
2024/2/24	【魏老板】倒三角装饰设计简约百搭款连帽拉链外套3CDM72200	3668336096741294570	270	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNv3VL&id=3668336096741294570&origin_type=pc_buyin_group
2024/2/24	【未来感】简约复古立领长袖拉链夹克短外套1CDM58970	3668338242211676507	680	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNmfRn&id=3668338242211676507&origin_type=pc_buyin_group
2024/2/24	【梦幻】新澳精纺撞色条纹慵懒风百搭款连帽针织衫3ZDM60920	3668354726296158487	590	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNpJA7&id=3668354726296158487&origin_type=pc_buyin_group
2024/2/24	【灵动】100细美丽奴羊毛慵懒随性斜条纹廓形圆领针织衫1ZDM66880	3668338873353765320	520	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNCggW&id=3668338873353765320&origin_type=pc_buyin_group
2024/2/24	【魏老板】无骨运动防滑不掉跟百棉短船袜盒装0JDMP0020	3668622929723261174	9999	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgN7Bov&id=3668622929723261174&origin_type=pc_buyin_group
2024/2/24	【超模比例】中长款腰部微松紧开叉拉链半身罗马长裙1KDMM0220	3668343876999053355	290	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgN9xyB&id=3668343876999053355&origin_type=pc_buyin_group
2024/2/24	【执念】自然扎花洗水时尚百搭款牛仔裤1KDMK0270	3668591340104581431	390	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNtYqA&id=3668591340104581431&origin_type=pc_buyin_group
2024/2/24	【不朽】100%亚麻休闲慵懒防晒宽松翻领透气麻衬衫1SDMB0250	3668594518506209499	680	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNVceS&id=3668594518506209499&origin_type=pc_buyin_group
2024/2/24	【独爱】绵羊皮人工抓皱工艺设计极简风气质V领皮衣3CDM80210	3668391134633263168	1890	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgN3aBD&id=3668391134633263168&origin_type=pc_buyin_group
2024/2/24	【示爱】简约立领休闲双拉链双面可穿夹克外套1CDM02220	3668595774675091626	850	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNPvr4&id=3668595774675091626&origin_type=pc_buyin_group
2024/2/24	【极简美学】立领连帽拉链运动宽松腰部抽绳休闲风衣外套1CDMF1580	3668592302395359499	790	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNq5Hq&id=3668592302395359499&origin_type=pc_buyin_group
2024/2/24	【晚歌】绵羊皮复古宽松休闲连帽拉链夹克皮衣外套1CDM62960	3668597417701408855	1790	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNxF3V&id=3668597417701408855&origin_type=pc_buyin_group
2024/2/24	【春柔】户外三合一冲锋衣连帽风衣外套1CDM678Y0	3668597890114257224	750	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNtGYb&id=3668597890114257224&origin_type=pc_buyin_group
2024/2/24	【安然】高腰显瘦锥形小脚九分裤1KDMX0300	3668597277963977046	9999	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNu1QF&id=3668597277963977046&origin_type=pc_buyin_group
2024/2/24	【释然】翻领抽绳束腰中长款风衣外套1CDM080B0	3668600166363037917	750	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgN7VYf&id=3668600166363037917&origin_type=pc_buyin_group
2024/2/24	【静香】澳大利亚进口绵羊毛POLO领小C短袖针织套头毛衣1ZDM43510	3668596142062567580	290	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNaYCL&id=3668596142062567580&origin_type=pc_buyin_group
2024/2/24	【魏老板】轻薄透气简约百搭款莱赛尔短袖T恤2T3010720	3668614629615075335	9999	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNbGcF&id=3668614629615075335&origin_type=pc_buyin_group
2024/2/24	【执迷】100德国OTW羊毛柔软慵懒修身短袖针织套头毛衣1ZDM30860	3668604113370873906	490	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNQaMN&origin_type=pc_buyin_group&id=3668604113370873906
2024/2/24	【复古美学】100亚麻高腰垂感宽松亚麻阔腿长裤1KDMX1700	3668600374803169603	590	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNWRuY&id=3668600374803169603&origin_type=pc_buyin_group
2024/2/24	【魏老板】轻薄透气简约百搭款莱赛尔短袖T恤2T3010720	3668631579904835772	180	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNHBTX&id=3668631579904835772&origin_type=pc_buyin_group
2024/2/24	【留白】慵懒宽松立领白色中长款长袖衬衫1SDMC1210	3668600355349987628	680	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNsw2V&id=3668600355349987628&origin_type=pc_buyin_group
2024/2/24	【秋绪】气质简约休闲百搭款羊毛排扣开衫3ZDM61410	3668712619411374534	240	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgN4X94&id=3668712619411374534&origin_type=pc_buyin_group
2024/2/24	【青山】进口土耳其面料小众设计百搭款直筒牛仔裤3KDM00060	3668732631886987582	450	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNc6Wq&id=3668732631886987582&origin_type=pc_buyin_group
2024/2/24	【日记】连帽百搭显瘦天丝羊毛T恤3TDM80290	3668728865100005802	390	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgN5Uro&id=3668728865100005802&origin_type=pc_buyin_group
2024/2/24	【山河】进口土耳其面料私人定制时尚百搭款直筒牛仔裤3KDM10230	3668734646218260591	450	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNqo9J&id=3668734646218260591&origin_type=pc_buyin_group
2024/2/24	【回首】美式复古慵懒工装外套3CDM08030	3668753485932921219	590	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNxqT1&id=3668753485932921219&origin_type=pc_buyin_group
2024/2/24	【征服者】土耳其进口丹宁风格化扭缝设计宽松牛仔裤4KDM05130	3668763166814371852	450	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNnk2e&id=3668763166814371852&origin_type=pc_buyin_group
2024/2/24	【魏老板】双口袋设计简约气质高级百搭无领皮衣3CDMY0030	3668760334191165865	1680	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNuHQm&id=3668760334191165865&origin_type=pc_buyin_group
2024/2/24	【奢念】圆领拼色假两件长袖套头T恤1TDM20950	3668797773647577216	9999	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNsNvH&origin_type=pc_buyin_group&id=3668797773647577216
2024/2/24	【春天来临】短款圆领衬衫袖口拼接条纹设计感长袖外套1CDM58370	3668799079208583619	550	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNX76u&origin_type=pc_buyin_group&id=3668799079208583619
2024/2/24	【拾忆】100亚麻单口袋排扣设计百搭款衬衫1S0312360	3668799053455556655	680	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNvPm9&id=3668799053455556655&origin_type=pc_buyin_group
2024/2/24	【千寻】绵羊毛+天丝顺滑柔软极简百搭款休闲裤1KDM01200	3668808115752665457	350	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNaKwM&id=3668808115752665457&origin_type=pc_buyin_group
2024/2/24	【忘忧草】双口袋排扣设计简约百搭款羊毛衬衫4SDM11180	3668947028039303431	690	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNgxjh&id=3668947028039303431&origin_type=pc_buyin_group
2024/2/24	【绿松】桑蚕丝圆领拉链收腰中式舒适时尚提花外套1CDM20290	3668805388481987000	990	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNCrxr&id=3668805388481987000&origin_type=pc_buyin_group
2024/2/24	【中式美学】新中式国潮风亮片提花牛仔外套1CDM34420	3668807209623617752	1090	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNqJ1p&id=3668807209623617752&origin_type=pc_buyin_group
2024/2/24	【节拍】复古重工洗水小直筒牛仔裤4KDM23620	3668946911890636974	430	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgN3XhG&origin_type=pc_buyin_group&id=3668946911890636974
2024/2/24	【听雨】百搭小众设计设计师翻领气质时尚拼皮风衣4CDMB1280	3669174117875188175	850	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNPboD&id=3669174117875188175&origin_type=pc_buyin_group
2024/2/24	【魏老板】痞帅重工五金装饰复古拉链外套女士白色3CDM17850	3669174710572286169	490	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNqBry&id=3669174710572286169&origin_type=pc_buyin_group
2024/2/24	【魏老板】腰带双面头层牛皮经典极简古银色针扣细腰带0JDM24020	3668967534184497493	290	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNx1XU&id=3668967534184497493&origin_type=pc_buyin_group
2024/2/24	【主题】80支18针超细美利奴羊毛工艺休闲百搭针织衫3ZDM02390	3669201120443629572	390	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNtC3f&id=3669201120443629572&origin_type=pc_buyin_group
2024/2/24	【格林】山羊绒+绵羊毛V领套头短袖针织毛衣1ZDM31000	3669201085874176063	390	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNmvkc&id=3669201085874176063&origin_type=pc_buyin_group
2024/2/24	【继承者】加厚加绒高腰显瘦翻边直筒牛仔裤4KDM10090	3660373632561059996	450	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNp5xT&id=3660373632561059996&origin_type=pc_buyin_group
2024/2/24	【北海道】加厚重磅绵羊毛宽松休闲保暖长袖连帽套头卫衣4TDM68580	3661116170137911627	390	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNXFw3&id=3661116170137911627&origin_type=pc_buyin_group
2024/2/24	【白里挑一】土耳其进口面料弹力显瘦窄版直筒裤1KDM11300	3662043039079205822	450	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgN7Gjw&id=3662043039079205822&origin_type=pc_buyin_group
2024/2/24	【法兰西】订纺纱线绵羊毛经典宽松慵懒条纹套头毛衣4ZDM52810	3661130846074732152	490	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNah4X&id=3661130846074732152&origin_type=pc_buyin_group
2024/2/24	【唯爱】简约慵懒圆领套头刺绣标磨毛短袖T恤4TDM20610	3661128359188018847	190	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNbcTV&id=3661128359188018847&origin_type=pc_buyin_group
2024/2/24	【挚爱之约】新西兰进口全指柔薄绵羊皮夹克皮衣外套1CDM15020	3662299566679678898	1790	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNQQh4&origin_type=pc_buyin_group&id=3662299566679678898
2024/2/24	【舒适主义】纯色简约百搭款圆领短袖T恤1TDM20431	3662043640441752594	190	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNW29q&id=3662043640441752594&origin_type=pc_buyin_group
2024/2/24	【知音】磨毛显瘦圆领短袖套头T恤1TDM20840	3662298282534776366	190	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNHfEN&id=3662298282534776366&origin_type=pc_buyin_group
2024/2/24	【柏林】精纺绵羊毛极简风简约半高领百搭款针织衫3Z2211390	3662089192864929802	330	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNGeMY&id=3662089192864929802&origin_type=pc_buyin_group
2024/2/24	【苍山】加厚保暖复古高腰水洗直筒牛仔裤4KDMM0090	3662473171388499156	390	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgN4pCF&id=3662473171388499156&origin_type=pc_buyin_group
2024/2/24	【爱尔兰】排扣小众设计时尚百搭款牛仔外套1CDMK0250	3662670497369424151	550	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNcSc2&origin_type=pc_buyin_group&id=3662670497369424151
2024/2/24	【丁香结】羊皮米粒缩纹新中式盘扣真皮宽松圆领长袖皮衣1CDM90650	3662671104931172475	1590	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgN5mBm&id=3662671104931172475&origin_type=pc_buyin_group
2024/2/24	【风华】超薄半指柔进口绵羊皮简约时髦羊皮真皮皮衣外套1CDM19900	3662669737034402576	1950	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNb8QH&origin_type=pc_buyin_group&id=3662669737034402576
2024/2/24	【凛冬已至】波兰进口白鹅绒宽松连帽立领短款泡芙羽绒服4CDM59910	3662426656884273725	1390	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNVvgc&id=3662426656884273725&origin_type=pc_buyin_group
2024/2/24	【艺术流浪】中长款翻领系扣牛仔风衣长袖外套1CDM31180	3663231327605526101	1080	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgN35oT&id=3663231327605526101&origin_type=pc_buyin_group
2024/2/24	【洋红情书】定织定染高密度休闲拼接格子拉链衬衫外套1SDM10110	3663238025690893974	450	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNP7K2&id=3663238025690893974&origin_type=pc_buyin_group
2024/2/24	【岚山】大长腿显瘦加绒水洗直筒百搭牛仔裤4KDM21280	3662678595387671448	490	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNq566&id=3662678595387671448&origin_type=pc_buyin_group
2024/2/24	【旧金山】原生态反绒羊皮经典廓形宽松柔雾感衬衫外套1CDM31780	3662672107822776681	2390	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNxFQj&id=3662672107822776681&origin_type=pc_buyin_group
2024/2/24	【一裤封神】磨毛高腰小直筒显瘦百搭黑色牛仔裤4KDM21290	3663228085039415633	490	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNtsvM&id=3663228085039415633&origin_type=pc_buyin_group
2024/2/24	【蓝绿地带】宽松圆领撞色条纹长袖T恤1TDMT6300	3663239606280812112	290	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNu1rb&id=3663239606280812112&origin_type=pc_buyin_group
2024/2/24	【纽约街头】山羊皮翻领拉链夹克休闲皮衣外套1CDM32060	3663613824583515547	1790	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNpCHp&id=3663613824583515547&origin_type=pc_buyin_group
2024/2/24	【星空之诺】马海毛+绵羊毛高级感圆领亮片长袖针织毛衣4ZDM467M0	3663378496950015535	490	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNXk3g&id=3663378496950015535&origin_type=pc_buyin_group
2024/2/24	【极简主义】百搭圆领后中缝设计短袖套头T恤1TDM92800	3667135943325909363	190	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgN7TYs&id=3667135943325909363&origin_type=pc_buyin_group
2024/2/24	【自然出圈】95白鹅绒三合一定制工艺休闲立领鹅绒马甲4C2121110	3663258836929755118	680	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNafCP&id=3663258836929755118&origin_type=pc_buyin_group
2024/2/24	【归属】复古水洗做旧高腰直筒牛仔裤1KDM11460	3667140820160610475	1490	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNgJca&id=3667140820160610475&origin_type=pc_buyin_group
2024/2/24	【诗情画意】新中式国风提花浮雕感可两面穿外套1CDMH7000	3667146431526994395	850	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNQpM5&id=3667146431526994395&origin_type=pc_buyin_group
2024/2/24	【花间集】南非进口绒面小羊皮新中式复古撞色袖盘扣外套1CDM60920	3667143006408016053	1980	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNWSum&id=3667143006408016053&origin_type=pc_buyin_group
2024/2/24	【云淡风轻】桑蚕丝拉链宽松休闲下摆松紧夹克棒球服外套1C1014950	3667145999966667011	990	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNHxTK&id=3667145999966667011&origin_type=pc_buyin_group
2024/2/24	【知识分子】宽松型百搭牛仔夹克短外套1CDMA0590	3667149109615264216	750	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNG22o&id=3667149109615264216&origin_type=pc_buyin_group
2024/2/24	【美学家】亚麻+绵羊毛袖口撞色翻边垫肩西装外套1CDM91060	3667154705890541633	690	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgN4c9E&id=3667154705890541633&origin_type=pc_buyin_group
2024/2/24	【永远年轻】简约慵懒撞色线条口袋垂感休闲裤1KDM02520	3667154025079505351	390	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNca71&id=3667154025079505351&origin_type=pc_buyin_group
2024/2/24	【范特西】南非进口混种羊皮复古圆领单排扣夹克皮衣外套1CDM31290	3667148731473592546	1950	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgN54hB&id=3667148731473592546&origin_type=pc_buyin_group
2024/2/24	【赫拉小姐】美丽奴高支羊毛圆领长袖小开叉针织衫1ZDM00420	3667148162591752286	450	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNbM9A&id=3667148162591752286&origin_type=pc_buyin_group
2024/2/24	【气场】中长款宽松山羊皮大西装皮衣1CDM32350	3667156572062220298	2390	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNQxxR&id=3667156572062220298&origin_type=pc_buyin_group
2024/2/24	【艺术家】慵懒短款拉链黑色丝绒外套1CDM15200	3667158109601792275	790	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNWY7L&id=3667158109601792275&origin_type=pc_buyin_group
2024/2/24	【空气皮裤】高腰显瘦休闲松紧腰直筒皮裤1KDMK0530	3667155240613970037	950	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNHfMx&id=3667155240613970037&origin_type=pc_buyin_group
2024/2/24	【至美时刻】复古圆领醋酸丝绒光感短袖套头T恤1TDM20860	3667158352359718926	390	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNGJuC&id=3667158352359718926&origin_type=pc_buyin_group
2024/2/24	【飞鸟集】水洗做旧高腰浅灰色直筒牛仔裤1KDM30650	3667159361584759229	430	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgN4gcQ&id=3667159361584759229&origin_type=pc_buyin_group
2024/2/24	【永远年轻】立领撞色线条休闲拉链短款长袖外套1CDM02500	3667164045263372441	520	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNcSFX&id=3667164045263372441&origin_type=pc_buyin_group
2024/2/24	【云感妖精裤】带口袋高腰收腹哑光磨毛云感妖精裤1KDM51450	3667169199274459483	150	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgN5aQw&id=3667169199274459483&origin_type=pc_buyin_group
2024/2/24	【路西法】百搭西装领斜拉链显瘦皮衣外套1CDM23280	3667161143987798459	1680	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNbRvE&id=3667161143987798459&origin_type=pc_buyin_group
2024/2/24	【中古千金】经典小香风亮丝粗花圆领纽扣名媛外套1CDM20300	3667161944982421776	790	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNxt6K&id=3667161944982421776&origin_type=pc_buyin_group
2024/2/24	【四时江南】新中式盘扣装饰长袖T恤1TDM20770	3667165157576016203	230	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNnUmo&id=3667165157576016203&origin_type=pc_buyin_group
2024/2/24	【第二层肌肤】莫代尔+桑蚕丝舒适百搭圆领短袖套头T恤1TDM906A0	3667170051825467474	190	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNuXTP&origin_type=pc_buyin_group&id=3667170051825467474
2024/2/24	【心锁】复古圆领弹力多口袋宽松牛仔短外套1CDM10310	3667313355657445873	450	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNsM2a&id=3667313355657445873&origin_type=pc_buyin_group
2024/2/24	【出游记】休闲工装风宽松有型连帽小风衣外套1CDM03620	3667171308027904183	950	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNXw95&origin_type=pc_buyin_group&id=3667171308027904183
2024/2/24	【醉清欢】新中式立领提花国风长袖外套1CDM20340	3667312417047708101	850	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNvHWm&id=3667312417047708101&origin_type=pc_buyin_group
2024/2/24	【古雅】油蜡山羊皮复古休闲圆领两面穿衣夹克外套1CDMM0100	3667321118643061011	1880	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNmdr2&id=3667321118643061011&origin_type=pc_buyin_group
2024/2/24	【口碑款】男女同款舒适简约百搭纯棉宽松短袖T恤1TDM907A0	3667318399853265048	168	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNgVH6&id=3667318399853265048&origin_type=pc_buyin_group
2024/2/24	【依恋】翻领格纹拼接设计中长款收腰风衣1CDM02170	3667327488113115151	990	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNCA3j&id=3667327488113115151&origin_type=pc_buyin_group
2024/2/24	【年华】百搭款宽松休闲短款长袖牛仔外套1CDM22380	3667322027179639173	520	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNWEYM&id=3667322027179639173&origin_type=pc_buyin_group
2024/2/24	【感觉至上】绵羊毛简约翻领双排扣设计通勤西装垫肩外套1CDMW0910	3667325508259020916	1280	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgN9jxb&id=3667325508259020916&origin_type=pc_buyin_group
2024/2/24	【南美】100绵羊毛宽松慵懒百搭条纹连帽套头毛衣1ZDM00390	3667328390156910597	490	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNGn7p&id=3667328390156910597&origin_type=pc_buyin_group
2024/2/24	【春意盎然】意大利科技面料休闲半拉链冲锋衣套头风衣1CDMB0990	3667328117275492402	790	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNu7Wx&id=3667328117275492402&origin_type=pc_buyin_group
2024/2/24	【焦点】高腰遮肉休闲廓形镰刀侧缝灯笼牛仔裤1KDME0060	3667474663824556449	550	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNs58C&id=3667474663824556449&origin_type=pc_buyin_group
2024/2/24	【春日颂】桑蚕丝宽松显瘦休闲垂感丝绒长裤1KDM15230	3667473072396566982	750	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgN4F5Q&id=3667473072396566982&origin_type=pc_buyin_group
2024/2/24	【墨绿竹韵】圆领高密织纯棉打底套头短袖T恤1TDM34600	3667475632180298188	330	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNvspX&id=3667475632180298188&origin_type=pc_buyin_group
2024/2/24	【焦点】高腰遮肉宽松休闲灯笼型牛仔裤1KDME0070	3667492904433222102	550	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNmhYB&id=3667492904433222102&origin_type=pc_buyin_group
2024/2/24	【春日颂】桑蚕丝休闲立领拼色运动拉链丝绒开衫外套1CDM15220	3667478336038371589	950	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNgcPA&id=3667478336038371589&origin_type=pc_buyin_group
2024/2/24	【会呼吸的棉】黑科技长绒棉百搭圆领中长款打底长袖T恤1TDMT9190	3667486369682423878	290	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNCxnS&origin_type=pc_buyin_group&id=3667486369682423878
2024/2/24	【兰亭序】丝绸皮羊皮短款立领新中式盘扣皮衣外套1CDMK0030	3667492595145245115	2390	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgN72RD&id=3667492595145245115&origin_type=pc_buyin_group
2024/2/24	【锦瑟年华】复古羊皮短款翻领宽松个性小皮衣夹克外套1CDM63910	3667480376072339657	1680	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgN9faW&id=3667480376072339657&origin_type=pc_buyin_group
2024/2/24	【春风十里】针织空气层短款休闲拉链连帽外套1CDM05950	3667499402718740841	590	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNtJsv&id=3667499402718740841&origin_type=pc_buyin_group
2024/2/24	【出游记】休闲工装风宽松有型连帽小风衣外套1CDM03620	3667498687715737696	950	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNVpL7&id=3667498687715737696&origin_type=pc_buyin_group
2024/2/24	【春雨】复古百搭立领宽松休闲牛仔衬衫1SDMK0650	3667503008377340159	450	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgN3SUc&origin_type=pc_buyin_group&id=3667503008377340159
2024/2/24	【绿衣使者】军旅风宽松短款立领收腰拉链外套1CDM31730	3667502926907179091	680	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgN5k7m&id=3667502926907179091&origin_type=pc_buyin_group
2024/2/24	【紫丁香】亚麻纱线混纺纯色圆领短袖套头T恤1TDM28350	3667503298421850598	330	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNqTLH&origin_type=pc_buyin_group&id=3667503298421850598
2024/2/24	【辣妹信号】蚕丝+莫代尔润肤Bra-in吊带背心0T1312170	3667585873404363039	139	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNxCau&id=3667585873404363039&origin_type=pc_buyin_group
2024/2/24	【黑美人】宽松极光超薄皮翻领短款夹克皮衣外套1CDM15320	3667503817878011983	1950	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNnjs9&origin_type=pc_buyin_group&id=3667503817878011983
